Time:2023/05/08 13:06
Func:Rs-Xs
Range:AUTO
Freq:1000Hz
Trig:Int
Level:1000mV
Speed:Slow
BiasMode:
BiasVolt:0mV
1.16e+04,-4.86e+03,0
1.16e+04,-4.86e+03,0
1.16e+04,-4.85e+03,0
1.16e+04,-4.85e+03,0
1.15e+04,-4.84e+03,0
1.15e+04,-4.84e+03,0
1.15e+04,-4.84e+03,0
1.14e+04,-4.83e+03,0
1.14e+04,-4.82e+03,0
1.13e+04,-4.80e+03,0
1.12e+04,-4.78e+03,0
1.12e+04,-4.77e+03,0
1.12e+04,-4.77e+03,0
2.38e+04,-1.02e+04,0
2.38e+04,-1.02e+04,0
8.23e+06,-1.48e+08,0
9.26e+06,-1.45e+08,0
1.18e+07,-1.42e+08,0
1.27e+07,-1.41e+08,0
1.33e+07,-1.41e+08,0
1.38e+07,-1.40e+08,0
1.40e+07,-1.41e+08,0
1.40e+07,-1.41e+08,0
1.36e+07,-1.42e+08,0
1.35e+07,-1.42e+08,0
1.34e+07,-1.42e+08,0
1.31e+07,-1.43e+08,0
1.32e+07,-1.43e+08,0
1.28e+07,-1.43e+08,0
1.28e+07,-1.43e+08,0
1.31e+07,-1.43e+08,0
1.18e+07,-1.46e+08,0
1.18e+07,-1.46e+08,0
1.23e+07,-1.48e+08,0
1.18e+07,-1.45e+08,0
1.17e+07,-1.42e+08,0
1.14e+07,-1.42e+08,0
1.18e+07,-1.42e+08,0
1.18e+07,-1.42e+08,0
1.21e+07,-1.45e+08,0
1.27e+07,-1.47e+08,0
1.39e+07,-1.52e+08,0
1.31e+07,-1.45e+08,0
-1.06e+05,-1.56e+08,0
-2.76e+06,-1.42e+08,0
1.01e+07,-1.28e+08,0
1.04e+07,-1.28e+08,0
1.01e+07,-1.29e+08,0
1.01e+07,-1.29e+08,0
1.10e+07,-1.27e+08,0
1.12e+07,-1.28e+08,0
7.84e+06,-1.32e+08,0
7.02e+06,-1.30e+08,0
1.93e+06,-1.36e+08,0
-5.50e+06,-1.37e+08,0
-1.49e+07,-1.40e+08,0
-1.27e+06,-1.33e+08,0
9.65e+06,-1.24e+08,0
9.41e+06,-1.22e+08,0
9.85e+06,-1.22e+08,0
1.02e+07,-1.22e+08,0
1.03e+07,-1.22e+08,0
1.03e+07,-1.22e+08,0
1.02e+07,-1.22e+08,0
1.02e+07,-1.22e+08,0
1.01e+07,-1.22e+08,0
1.01e+07,-1.22e+08,0
1.00e+07,-1.22e+08,0
9.88e+06,-1.22e+08,0
9.80e+06,-1.22e+08,0
9.66e+06,-1.22e+08,0
9.64e+06,-1.22e+08,0
9.88e+06,-1.21e+08,0
9.62e+06,-1.22e+08,0
9.34e+06,-1.22e+08,0
9.08e+06,-1.22e+08,0
9.15e+06,-1.22e+08,0
9.34e+06,-1.22e+08,0
-6.05e+06,-1.78e+08,0
-4.30e+08,-1.20e+09,0
-6.83e+08,-3.01e+09,0
1.06e+09,-7.23e+09,0
-1.30e+09,-6.00e+09,0
-1.64e+09,-6.05e+09,0
-1.66e+09,-6.19e+09,0
-1.95e+09,-9.26e+09,0
3.11e+09,-1.49e+10,0
2.68e+09,-1.33e+10,0
2.83e+09,-1.43e+10,0
6.98e+09,-1.73e+10,0
4.09e+09,-1.66e+10,0
5.81e+09,-1.82e+10,0
3.84e+09,-1.52e+10,0
2.48e+08,-1.94e+09,0
6.42e+07,-1.07e+09,0
1.86e+07,-1.95e+09,0
2.78e+07,-3.18e+09,0
2.39e+09,-3.49e+09,0
3.33e+09,-3.89e+09,0
-8.61e+08,-1.49e+09,0
-1.57e+07,-3.59e+08,0
2.48e+07,-2.75e+08,0
2.47e+07,-2.75e+08,0
2.43e+07,-2.73e+08,0
2.43e+07,-2.72e+08,0
2.40e+07,-2.72e+08,0
2.41e+07,-2.72e+08,0
2.43e+07,-2.72e+08,0
2.46e+07,-2.72e+08,0
2.45e+07,-2.72e+08,0
2.44e+07,-2.71e+08,0
2.46e+07,-2.72e+08,0
2.46e+07,-2.72e+08,0
2.43e+07,-2.73e+08,0
2.50e+07,-2.73e+08,0
2.48e+07,-2.73e+08,0
2.46e+07,-2.73e+08,0
2.41e+07,-2.74e+08,0
2.35e+07,-2.74e+08,0
2.32e+07,-2.75e+08,0
2.29e+07,-2.75e+08,0
2.24e+07,-2.75e+08,0
2.31e+07,-2.75e+08,0
2.22e+07,-2.76e+08,0
2.17e+07,-2.76e+08,0
2.15e+07,-2.76e+08,0
2.17e+07,-2.77e+08,0
2.14e+07,-2.77e+08,0
2.07e+07,-2.77e+08,0
2.08e+07,-2.77e+08,0
2.01e+07,-2.78e+08,0
1.99e+07,-2.78e+08,0
2.01e+07,-2.78e+08,0
1.94e+07,-2.78e+08,0
1.95e+07,-2.79e+08,0
1.93e+07,-2.79e+08,0
1.88e+07,-2.79e+08,0
1.85e+07,-2.79e+08,0
1.81e+07,-2.79e+08,0
1.78e+07,-2.80e+08,0
1.77e+07,-2.80e+08,0
1.75e+07,-2.80e+08,0
1.70e+07,-2.80e+08,0
1.70e+07,-2.80e+08,0
1.67e+07,-2.80e+08,0
1.63e+07,-2.80e+08,0
1.59e+07,-2.80e+08,0
1.59e+07,-2.81e+08,0
1.56e+07,-2.81e+08,0
1.52e+07,-2.81e+08,0
1.52e+07,-2.81e+08,0
1.48e+07,-2.81e+08,0
1.48e+07,-2.81e+08,0
1.45e+07,-2.81e+08,0
1.42e+07,-2.81e+08,0
1.43e+07,-2.81e+08,0
1.40e+07,-2.81e+08,0
1.36e+07,-2.81e+08,0
1.34e+07,-2.81e+08,0
1.32e+07,-2.81e+08,0
1.32e+07,-2.82e+08,0
1.29e+07,-2.81e+08,0
1.28e+07,-2.81e+08,0
1.26e+07,-2.81e+08,0
1.23e+07,-2.81e+08,0
1.23e+07,-2.81e+08,0
1.20e+07,-2.81e+08,0
1.21e+07,-2.81e+08,0
1.22e+07,-2.81e+08,0
1.19e+07,-2.81e+08,0
1.20e+07,-2.81e+08,0
1.20e+07,-2.81e+08,0
1.16e+07,-2.81e+08,0
1.16e+07,-2.81e+08,0
1.14e+07,-2.81e+08,0
1.14e+07,-2.81e+08,0
1.13e+07,-2.81e+08,0
1.13e+07,-2.81e+08,0
1.11e+07,-2.81e+08,0
1.13e+07,-2.81e+08,0
1.13e+07,-2.81e+08,0
1.10e+07,-2.81e+08,0
1.10e+07,-2.81e+08,0
1.12e+07,-2.81e+08,0
1.09e+07,-2.81e+08,0
1.13e+07,-2.81e+08,0
1.11e+07,-2.81e+08,0
1.12e+07,-2.81e+08,0
1.13e+07,-2.81e+08,0
1.12e+07,-2.81e+08,0
1.12e+07,-2.81e+08,0
1.14e+07,-2.81e+08,0
1.14e+07,-2.81e+08,0
1.13e+07,-2.81e+08,0
1.13e+07,-2.81e+08,0
1.15e+07,-2.81e+08,0
1.14e+07,-2.81e+08,0
1.15e+07,-2.81e+08,0
1.14e+07,-2.81e+08,0
1.17e+07,-2.81e+08,0
1.15e+07,-2.81e+08,0
1.18e+07,-2.82e+08,0
1.17e+07,-2.82e+08,0
1.19e+07,-2.82e+08,0
1.21e+07,-2.82e+08,0
1.19e+07,-2.82e+08,0
1.18e+07,-2.82e+08,0
1.17e+07,-2.82e+08,0
1.18e+07,-2.82e+08,0
1.18e+07,-2.82e+08,0
1.19e+07,-2.82e+08,0
1.22e+07,-2.82e+08,0
1.22e+07,-2.82e+08,0
1.23e+07,-2.82e+08,0
1.23e+07,-2.82e+08,0
1.22e+07,-2.83e+08,0
1.22e+07,-2.83e+08,0
1.19e+07,-2.83e+08,0
1.19e+07,-2.83e+08,0
1.25e+07,-2.83e+08,0
1.20e+07,-2.83e+08,0
1.21e+07,-2.84e+08,0
1.19e+07,-2.84e+08,0
1.19e+07,-2.84e+08,0
1.22e+07,-2.84e+08,0
1.18e+07,-2.84e+08,0
1.20e+07,-2.85e+08,0
1.26e+07,-2.84e+08,0
1.17e+07,-2.85e+08,0
1.41e+07,-2.84e+08,0
5.74e+07,-2.53e+08,0
7.25e+07,-2.38e+08,0
8.31e+07,-2.25e+08,0
9.03e+07,-2.15e+08,0
9.91e+07,-1.99e+08,0
1.02e+08,-1.94e+08,0
1.05e+08,-1.89e+08,0
1.07e+08,-1.81e+08,0
1.08e+08,-1.78e+08,0
1.09e+08,-1.75e+08,0
1.10e+08,-1.72e+08,0
1.11e+08,-1.67e+08,0
1.11e+08,-1.65e+08,0
1.12e+08,-1.65e+08,0
1.12e+08,-1.62e+08,0
1.13e+08,-1.57e+08,0
1.14e+08,-1.55e+08,0
1.14e+08,-1.54e+08,0
1.14e+08,-1.50e+08,0
1.15e+08,-1.49e+08,0
1.14e+08,-1.48e+08,0
1.15e+08,-1.46e+08,0
1.15e+08,-1.44e+08,0
1.15e+08,-1.43e+08,0
1.15e+08,-1.41e+08,0
1.15e+08,-1.41e+08,0
1.15e+08,-1.38e+08,0
1.15e+08,-1.37e+08,0
1.15e+08,-1.36e+08,0
1.15e+08,-1.34e+08,0
1.15e+08,-1.33e+08,0
1.15e+08,-1.32e+08,0
1.15e+08,-1.32e+08,0
1.14e+08,-1.30e+08,0
1.14e+08,-1.29e+08,0
1.14e+08,-1.28e+08,0
1.14e+08,-1.27e+08,0
1.14e+08,-1.26e+08,0
1.14e+08,-1.25e+08,0
1.14e+08,-1.25e+08,0
1.14e+08,-1.23e+08,0
1.14e+08,-1.23e+08,0
1.14e+08,-1.22e+08,0
1.14e+08,-1.21e+08,0
1.13e+08,-1.20e+08,0
1.13e+08,-1.19e+08,0
1.13e+08,-1.19e+08,0
1.13e+08,-1.18e+08,0
1.13e+08,-1.17e+08,0
1.13e+08,-1.16e+08,0
1.13e+08,-1.16e+08,0
1.12e+08,-1.15e+08,0
1.12e+08,-1.15e+08,0
1.12e+08,-1.14e+08,0
1.12e+08,-1.14e+08,0
1.12e+08,-1.13e+08,0
1.12e+08,-1.12e+08,0
1.12e+08,-1.12e+08,0
1.12e+08,-1.11e+08,0
1.11e+08,-1.10e+08,0
1.11e+08,-1.10e+08,0
1.11e+08,-1.09e+08,0
1.11e+08,-1.09e+08,0
1.11e+08,-1.08e+08,0
1.11e+08,-1.08e+08,0
1.11e+08,-1.07e+08,0
1.11e+08,-1.06e+08,0
1.11e+08,-1.05e+08,0
1.10e+08,-1.05e+08,0
1.10e+08,-1.04e+08,0
1.10e+08,-1.03e+08,0
1.10e+08,-1.02e+08,0
1.10e+08,-1.02e+08,0
1.09e+08,-1.01e+08,0
1.09e+08,-1.01e+08,0
1.09e+08,-1.01e+08,0
1.09e+08,-1.00e+08,0
1.09e+08,-9.92e+07,0
1.09e+08,-9.89e+07,0
1.09e+08,-9.86e+07,0
1.09e+08,-9.79e+07,0
1.09e+08,-9.68e+07,0
1.08e+08,-9.61e+07,0
1.08e+08,-9.54e+07,0
1.08e+08,-9.41e+07,0
1.07e+08,-9.37e+07,0
1.07e+08,-9.29e+07,0
1.07e+08,-9.21e+07,0
1.06e+08,-9.04e+07,0
1.06e+08,-8.96e+07,0
1.06e+08,-8.87e+07,0
1.06e+08,-8.82e+07,0
1.05e+08,-8.69e+07,0
1.05e+08,-8.64e+07,0
1.05e+08,-8.57e+07,0
1.04e+08,-8.46e+07,0
1.04e+08,-8.41e+07,0
1.04e+08,-8.35e+07,0
1.03e+08,-8.29e+07,0
1.03e+08,-8.16e+07,0
1.03e+08,-8.08e+07,0
1.02e+08,-8.00e+07,0
1.02e+08,-7.92e+07,0
1.01e+08,-7.71e+07,0
1.00e+08,-7.63e+07,0
1.00e+08,-7.55e+07,0
9.93e+07,-7.40e+07,0
9.89e+07,-7.32e+07,0
9.85e+07,-7.24e+07,0
9.80e+07,-7.16e+07,0
9.72e+07,-7.02e+07,0
9.69e+07,-6.95e+07,0
9.65e+07,-6.88e+07,0
9.61e+07,-6.81e+07,0
9.53e+07,-6.66e+07,0
9.48e+07,-6.59e+07,0
9.42e+07,-6.48e+07,0
9.33e+07,-6.35e+07,0
9.29e+07,-6.28e+07,0
9.23e+07,-6.19e+07,0
9.17e+07,-6.10e+07,0
9.08e+07,-5.98e+07,0
9.03e+07,-5.90e+07,0
8.97e+07,-5.82e+07,0
8.93e+07,-5.75e+07,0
8.83e+07,-5.63e+07,0
8.78e+07,-5.54e+07,0
8.72e+07,-5.47e+07,0
8.62e+07,-5.34e+07,0
8.56e+07,-5.25e+07,0
8.51e+07,-5.18e+07,0
8.45e+07,-5.12e+07,0
8.33e+07,-4.99e+07,0
8.29e+07,-4.93e+07,0
8.24e+07,-4.85e+07,0
8.17e+07,-4.79e+07,0
8.06e+07,-4.67e+07,0
8.02e+07,-4.61e+07,0
7.98e+07,-4.57e+07,0
7.89e+07,-4.48e+07,0
7.84e+07,-4.42e+07,0
7.80e+07,-4.38e+07,0
7.74e+07,-4.33e+07,0
7.68e+07,-4.25e+07,0
7.65e+07,-4.21e+07,0
7.62e+07,-4.18e+07,0
7.59e+07,-4.14e+07,0
7.56e+07,-4.11e+07,0
7.53e+07,-4.08e+07,0
7.51e+07,-4.06e+07,0
7.48e+07,-4.03e+07,0
7.47e+07,-4.01e+07,0
7.46e+07,-4.00e+07,0
7.45e+07,-4.00e+07,0
